date,open,high,low,close,adj close,first_diff,pc_change,year,month,day,day_of_week
2009-04-22,847.26001,861.7800289999999,840.570007,843.5499880000001,843.5499880000001,-6.5300289999998995,-0.7681663925055982,2009,4,22,2
2009-04-23,844.6199949999999,852.8699949999999,835.450012,851.919983,851.919983,8.369994999999903,0.9922346178730335,2009,4,23,3
2009-04-24,853.909973,871.7999880000001,853.909973,866.2299800000001,866.2299800000001,14.309997000000067,1.6797348677757284,2009,4,24,4
2009-04-27,862.820007,868.830017,854.650024,857.51001,857.51001,-8.719970000000103,-1.0066576084101886,2009,4,27,0
2009-04-28,854.4799800000001,864.4799800000001,847.1199949999999,855.159973,855.159973,-2.3500369999999293,-0.27405359384666816,2009,4,28,1
2009-04-29,856.849976,882.0599980000001,856.849976,873.6400150000001,873.6400150000001,18.480042000000026,2.1610040908685013,2009,4,29,2
2009-04-30,876.590027,888.7000119999999,868.51001,872.8099980000001,872.8099980000001,-0.830016999999998,-0.09500675172255946,2009,4,30,3
2009-05-01,872.73999,880.4799800000001,866.099976,877.5200199999999,877.5200199999999,4.710021999999867,0.5396388688022169,2009,5,1,4
2009-05-04,879.2100220000001,907.849976,879.2100220000001,907.23999,907.23999,29.719970000000103,3.386813898559282,2009,5,4,0
2009-05-05,906.099976,907.7000119999999,897.340027,903.7999880000001,903.7999880000001,-3.440001999999936,-0.3791722188083768,2009,5,5,1
2009-05-06,903.9500119999999,920.2800289999999,903.9500119999999,919.5300289999999,919.5300289999999,15.730040999999801,1.7404338580274237,2009,5,6,2
2009-05-07,919.580017,929.580017,901.3599849999999,907.3900150000001,907.3900150000001,-12.140013999999837,-1.320241168545877,2009,5,7,3
2009-05-08,909.0300289999999,930.169983,909.0300289999999,929.2299800000001,929.2299800000001,21.839965000000007,2.4068994190992843,2009,5,8,4
2009-05-11,922.98999,922.98999,908.679993,909.23999,909.23999,-19.989990000000034,-2.1512424728268087,2009,5,11,0
2009-05-12,910.5200199999999,915.570007,896.4600220000001,908.349976,908.349976,-0.8900140000000647,-0.09788548785674145,2009,5,12,1
2009-05-13,905.400024,905.400024,882.7999880000001,883.919983,883.919983,-24.429992999999968,-2.6894912363601975,2009,5,13,2
2009-05-14,884.23999,898.3599849999999,882.5200199999999,893.070007,893.070007,9.15002400000003,1.0351642881683887,2009,5,14,3
2009-05-15,892.76001,896.9699710000001,878.9400019999999,882.8800050000001,882.8800050000001,-10.190001999999936,-1.141008198699922,2009,5,15,4
2009-05-18,886.070007,910.0,886.070007,909.7100220000001,909.7100220000001,26.830016999999998,3.0389199945693557,2009,5,18,0
2009-05-19,909.669983,916.3900150000001,905.2199710000001,908.1300050000001,908.1300050000001,-1.580016999999998,-0.17368358727392064,2009,5,19,1
2009-05-20,908.6199949999999,924.599976,901.3699949999999,903.4699710000001,903.4699710000001,-4.660033999999996,-0.5131461326398967,2009,5,20,2
2009-05-21,900.419983,900.419983,879.6099849999999,888.330017,888.330017,-15.139954000000102,-1.6757561940041632,2009,5,21,3
2009-05-22,888.679993,896.650024,883.75,887.0,887.0,-1.330016999999998,-0.14972104674472186,2009,5,22,4
2009-05-26,887.0,911.76001,881.4600220000001,910.330017,910.330017,23.330016999999998,2.6302161217587328,2009,5,26,1
2009-05-27,909.9500119999999,913.840027,891.8699949999999,893.0599980000001,893.0599980000001,-17.270018999999934,-1.8971162850274226,2009,5,27,2
2009-05-28,892.9600220000001,909.4500119999999,887.599976,906.830017,906.830017,13.770018999999934,1.5418918136337778,2009,5,28,3
2009-05-29,907.0200199999999,920.0200199999999,903.5599980000001,919.1400150000001,919.1400150000001,12.309998000000064,1.3574757969221585,2009,5,29,4
2009-06-01,923.26001,947.7700199999999,923.26001,942.8699949999999,942.8699949999999,23.72997999999984,2.58175899348696,2009,6,1,0
2009-06-02,942.8699949999999,949.3800050000001,938.4600220000001,944.73999,944.73999,1.8699950000001309,0.19833009958070136,2009,6,2,1
2009-06-03,942.51001,942.51001,923.849976,931.76001,931.76001,-12.979980000000069,-1.3739208816597293,2009,6,3,2
2009-06-04,932.48999,942.4699710000001,929.320007,942.4600220000001,942.4600220000001,10.700012000000129,1.1483656612393256,2009,6,4,3
2009-06-05,945.669983,951.6900019999999,934.1300050000001,940.090027,940.090027,-2.369995000000131,-0.2514690219931781,2009,6,5,4
2009-06-08,938.1199949999999,946.330017,926.4400019999999,939.1400150000001,939.1400150000001,-0.9500119999999015,-0.10105542796061684,2009,6,8,0
2009-06-09,940.349976,946.919983,936.150024,942.429993,942.429993,3.2899779999999055,0.3503181578307979,2009,6,9,1
2009-06-10,942.7299800000001,949.7700199999999,927.9699710000001,939.150024,939.150024,-3.2799689999999373,-0.3480331721573249,2009,6,10,2
2009-06-11,939.0399779999999,956.2299800000001,939.0399779999999,944.8900150000001,944.8900150000001,5.739991000000032,0.6111899966261491,2009,6,11,3
2009-06-12,943.4400019999999,946.2999880000001,935.659973,946.2100220000001,946.2100220000001,1.3200070000000323,0.13969953952788217,2009,6,12,4
2009-06-15,942.4500119999999,942.4500119999999,919.650024,923.7199710000001,923.7199710000001,-22.490050999999994,-2.3768561394501897,2009,6,15,0
2009-06-16,925.599976,928.0,911.599976,911.9699710000001,911.9699710000001,-11.75,-1.272030525363621,2009,6,16,1
2009-06-17,911.8900150000001,918.4400019999999,903.7800289999999,910.7100220000001,910.7100220000001,-1.259949000000006,-0.13815685165800007,2009,6,17,2
2009-06-18,910.8599849999999,921.929993,907.9400019999999,918.3699949999999,918.3699949999999,7.659972999999809,0.8410990123044693,2009,6,18,3
2009-06-19,919.9600220000001,927.090027,915.7999880000001,921.2299800000001,921.2299800000001,2.859985000000165,0.3114196909275391,2009,6,19,4
2009-06-22,918.1300050000001,918.1300050000001,893.0399779999999,893.0399779999999,893.0399779999999,-28.190002000000163,-3.060039578824836,2009,6,22,0
2009-06-23,893.4600220000001,898.6900019999999,888.8599849999999,895.099976,895.099976,2.059998000000064,0.23067253994759618,2009,6,23,1
2009-06-24,896.3099980000001,910.849976,896.3099980000001,900.9400019999999,900.9400019999999,5.840025999999966,0.6524439902342305,2009,6,24,2
2009-06-25,899.4500119999999,921.419983,896.2700199999999,920.26001,920.26001,19.32000800000003,2.144427815072203,2009,6,25,3
2009-06-26,918.840027,922.0,913.0300289999999,918.900024,918.900024,-1.3599859999999353,-0.14778279890701462,2009,6,26,4
2009-06-29,919.8599849999999,927.98999,916.179993,927.2299800000001,927.2299800000001,8.329956000000038,0.9065138516091809,2009,6,29,0
2009-06-30,927.150024,930.01001,912.8599849999999,919.320007,919.320007,-7.909973000000036,-0.8530756307081444,2009,6,30,1
2009-07-01,920.820007,931.919983,920.820007,923.330017,923.330017,4.010009999999966,0.4361930524155344,2009,7,1,2
2009-07-02,921.23999,921.23999,896.419983,896.419983,896.419983,-26.910033999999996,-2.914454583360526,2009,7,2,3
2009-07-06,894.2700199999999,898.7199710000001,886.3599849999999,898.7199710000001,898.7199710000001,2.2999880000000985,0.25657482470469173,2009,7,6,0
2009-07-07,898.599976,898.599976,879.929993,881.0300289999999,881.0300289999999,-17.6899420000002,-1.9683486036609077,2009,7,7,1
2009-07-08,881.900024,886.7999880000001,869.320007,879.5599980000001,879.5599980000001,-1.4700309999998353,-0.16685367712929722,2009,7,8,2
2009-07-09,881.2800289999999,887.8599849999999,878.4500119999999,882.679993,882.679993,3.1199949999999035,0.3547222482939594,2009,7,9,3
2009-07-10,880.0300289999999,883.570007,872.8099980000001,879.1300050000001,879.1300050000001,-3.549987999999871,-0.4021829007287647,2009,7,10,4
2009-07-13,879.570007,901.0499880000001,875.320007,901.0499880000001,901.0499880000001,21.919983000000002,2.493372183332543,2009,7,13,0
2009-07-14,900.7700199999999,905.840027,896.5,905.840027,905.840027,4.790038999999865,0.5316063552291972,2009,7,14,1
2009-07-15,910.150024,933.9500119999999,910.150024,932.679993,932.679993,26.839966000000004,2.9629918307860326,2009,7,15,2
2009-07-16,930.169983,943.9600220000001,927.4500119999999,940.73999,940.73999,8.059997000000067,0.864176036849984,2009,7,16,3
2009-07-17,940.5599980000001,941.8900150000001,934.650024,940.3800050000001,940.3800050000001,-0.3599849999999378,-0.03826615258483157,2009,7,17,4
2009-07-20,942.070007,951.6199949999999,940.98999,951.1300050000001,951.1300050000001,10.75,1.1431548887515852,2009,7,20,0
2009-07-21,951.9699710000001,956.5300289999999,943.2199710000001,954.580017,954.580017,3.4500119999999015,0.3627277009308427,2009,7,21,1
2009-07-22,953.400024,959.830017,947.75,954.070007,954.070007,-0.5100099999999657,-0.05342768452274438,2009,7,22,2
2009-07-23,954.070007,979.419983,953.2700199999999,976.2899779999999,976.2899779999999,22.219970999999873,2.328966515766373,2009,7,23,3
2009-07-24,972.159973,979.7899779999999,965.9500119999999,979.26001,979.26001,2.97003200000006,0.30421617213405305,2009,7,24,4
2009-07-27,978.6300050000001,982.48999,972.2899779999999,982.179993,982.179993,2.919983000000002,0.29818260422991294,2009,7,27,0
2009-07-28,981.4799800000001,982.349976,969.349976,979.6199949999999,979.6199949999999,-2.559998000000064,-0.26064448657528994,2009,7,28,1
2009-07-29,977.659973,977.76001,968.650024,975.150024,975.150024,-4.469970999999873,-0.45629642339015675,2009,7,29,2
2009-07-30,976.01001,996.679993,976.01001,986.75,986.75,11.59997599999997,1.1895580899867753,2009,7,30,3
2009-07-31,986.7999880000001,993.179993,982.849976,987.4799800000001,987.4799800000001,0.7299800000000687,0.07397821129973003,2009,7,31,4
2009-08-03,990.2199710000001,1003.6099849999999,990.2199710000001,1002.6300050000001,1002.6300050000001,15.150025000000028,1.534210850532891,2009,8,3,0
2009-08-04,1001.409973,1007.1199949999999,996.679993,1005.650024,1005.650024,3.020018999999934,0.3012097169383887,2009,8,4,1
2009-08-05,1005.409973,1006.6400150000001,994.3099980000001,1002.7199710000001,1002.7199710000001,-2.93005299999993,-0.291359114013201,2009,8,5,2
2009-08-06,1004.0599980000001,1008.0,992.48999,997.080017,997.080017,-5.6399540000001025,-0.5624655101239773,2009,8,6,3
2009-08-07,999.830017,1018.0,999.830017,1010.4799800000001,1010.4799800000001,13.39996300000007,1.343920525086606,2009,8,7,4
2009-08-10,1008.8900150000001,1010.1199949999999,1000.98999,1007.099976,1007.099976,-3.380004000000099,-0.33449490013647276,2009,8,10,0
2009-08-11,1005.7700199999999,1005.7700199999999,992.400024,994.349976,994.349976,-12.75,-1.2660113498006886,2009,8,11,1
2009-08-12,994.0,1012.7800289999999,993.3599849999999,1005.8099980000001,1005.8099980000001,11.460022000000095,1.1525139313725896,2009,8,12,2
2009-08-13,1005.8599849999999,1013.1400150000001,1000.820007,1012.7299800000001,1012.7299800000001,6.9199820000000045,0.6880009160537215,2009,8,13,3
2009-08-14,1012.2299800000001,1012.599976,994.599976,1004.090027,1004.090027,-8.639953000000105,-0.8531349096627006,2009,8,14,4
2009-08-17,998.179993,998.179993,978.51001,979.7299800000001,979.7299800000001,-24.360046999999895,-2.4260819592823113,2009,8,17,0
2009-08-18,980.6199949999999,991.2000119999999,980.6199949999999,989.669983,989.669983,9.940002999999933,1.014565564279235,2009,8,18,1
2009-08-19,986.8800050000001,999.6099849999999,980.6199949999999,996.4600220000001,996.4600220000001,6.7900390000000925,0.6860912341119407,2009,8,19,2
2009-08-20,996.409973,1008.919983,996.3900150000001,1007.3699949999999,1007.3699949999999,10.909972999999809,1.0948731267815814,2009,8,20,3
2009-08-21,1009.0599980000001,1027.589966,1009.0599980000001,1026.130005,1026.130005,18.76001000000008,1.8622760349339185,2009,8,21,4
2009-08-24,1026.589966,1035.819946,1022.4799800000001,1025.569946,1025.569946,-0.5600589999999102,-0.05457973134699312,2009,8,24,0
2009-08-25,1026.630005,1037.75,1026.209961,1028.0,1028.0,2.4300539999999273,0.23694668603324587,2009,8,25,1
2009-08-26,1027.349976,1032.469971,1021.570007,1028.119995,1028.119995,0.11999500000001717,0.011672665369655277,2009,8,26,2
2009-08-27,1027.810059,1033.329956,1016.2000119999999,1030.97998,1030.97998,2.8599850000000515,0.27817618701211355,2009,8,27,3
2009-08-28,1031.619995,1039.469971,1023.1300050000001,1028.930054,1028.930054,-2.0499260000001414,-0.19883276491946544,2009,8,28,4
2009-08-31,1025.209961,1025.209961,1014.6199949999999,1020.6199949999999,1020.6199949999999,-8.310059000000024,-0.8076408078172448,2009,8,31,0
2009-09-01,1019.5200199999999,1028.449951,996.2800289999999,998.0399779999999,998.0399779999999,-22.580016999999998,-2.2123823862572833,2009,9,1,1
2009-09-02,996.070007,1000.340027,991.9699710000001,994.75,994.75,-3.2899779999999055,-0.32964390931441434,2009,9,2,2
2009-09-03,996.1199949999999,1003.429993,992.25,1003.23999,1003.23999,8.489990000000034,0.8534797687861362,2009,9,3,3
2009-09-04,1003.840027,1016.4799800000001,1001.650024,1016.400024,1016.400024,13.160033999999996,1.3117533323208086,2009,9,4,4
2009-09-08,1018.669983,1026.069946,1018.669983,1025.390015,1025.390015,8.989990999999918,0.8844933872217187,2009,9,8,1
2009-09-09,1025.359985,1036.339966,1023.9699710000001,1033.369995,1033.369995,7.979980000000069,0.7782385124942115,2009,9,9,2
2009-09-10,1032.98999,1044.140015,1028.040039,1044.140015,1044.140015,10.770019999999931,1.042223022935751,2009,9,10,3
2009-09-11,1043.920044,1048.180054,1038.400024,1042.72998,1042.72998,-1.4100349999998798,-0.135042712638489,2009,9,11,4
2009-09-14,1040.150024,1049.73999,1035.0,1049.339966,1049.339966,6.609985999999935,0.6339115712391763,2009,9,14,0
2009-09-15,1049.030029,1056.040039,1043.420044,1052.630005,1052.630005,3.290038999999979,0.3135341363715849,2009,9,15,1
2009-09-16,1053.98999,1068.76001,1052.869995,1068.76001,1068.76001,16.130004999999983,1.5323527662504777,2009,9,16,2
2009-09-17,1067.869995,1074.77002,1061.199951,1065.48999,1065.48999,-3.2700199999999313,-0.3059639179426199,2009,9,17,3
2009-09-18,1066.599976,1071.52002,1064.27002,1068.300049,1068.300049,2.81005899999991,0.26373396525292137,2009,9,18,4
2009-09-21,1067.140015,1067.280029,1057.459961,1064.660034,1064.660034,-3.6400149999999485,-0.3407296483237343,2009,9,21,0
2009-09-22,1066.349976,1073.810059,1066.349976,1071.660034,1071.660034,7.0,0.657486876228508,2009,9,22,1
2009-09-23,1072.689941,1080.150024,1060.390015,1060.869995,1060.869995,-10.790038999999979,-1.0068527945122585,2009,9,23,2
2009-09-24,1062.560059,1066.290039,1045.849976,1050.780029,1050.780029,-10.089966000000004,-0.9511029671453786,2009,9,24,3
2009-09-25,1049.47998,1053.469971,1041.170044,1044.380005,1044.380005,-6.40002400000003,-0.6090736237241545,2009,9,25,4
2009-09-28,1045.380005,1065.130005,1045.380005,1062.97998,1062.97998,18.599975000000086,1.7809585506187497,2009,9,28,0
2009-09-29,1063.689941,1069.619995,1057.829956,1060.609985,1060.609985,-2.369995000000017,-0.22295763274864377,2009,9,29,1
2009-09-30,1061.02002,1063.400024,1046.469971,1057.079956,1057.079956,-3.530029000000013,-0.33283007419546706,2009,9,30,2
2009-10-01,1054.910034,1054.910034,1029.449951,1029.849976,1029.849976,-27.22998000000007,-2.5759621914541397,2009,10,1,3
2009-10-02,1029.709961,1030.599976,1019.9500119999999,1025.209961,1025.209961,-4.6400149999999485,-0.45055251814658526,2009,10,2,4
2009-10-05,1026.869995,1042.579956,1025.920044,1040.459961,1040.459961,15.25,1.4875001785122244,2009,10,5,0
2009-10-06,1042.02002,1060.550049,1042.02002,1054.719971,1054.719971,14.260009999999966,1.3705486548751367,2009,10,6,1
2009-10-07,1053.650024,1058.02002,1050.099976,1057.579956,1057.579956,2.8599850000000515,0.2711605998404032,2009,10,7,2
2009-10-08,1060.030029,1070.670044,1060.030029,1065.47998,1065.47998,7.90002400000003,0.7469907079063365,2009,10,8,3
2009-10-09,1065.280029,1071.51001,1063.0,1071.48999,1071.48999,6.010009999999966,0.5640659714694962,2009,10,9,4
2009-10-12,1071.630005,1079.459961,1071.630005,1076.189941,1076.189941,4.6999510000000555,0.43863694890888816,2009,10,12,0
2009-10-13,1074.959961,1075.300049,1066.709961,1073.189941,1073.189941,-3.0,-0.278761200575095,2009,10,13,1
2009-10-14,1078.680054,1093.170044,1078.680054,1092.02002,1092.02002,18.83007899999984,1.7545895913312348,2009,10,14,2
2009-10-15,1090.359985,1096.560059,1086.410034,1096.560059,1096.560059,4.540038999999979,0.41574686515362114,2009,10,15,3
2009-10-16,1094.670044,1094.670044,1081.530029,1087.680054,1087.680054,-8.880004999999983,-0.8098056214174032,2009,10,16,4
2009-10-19,1088.219971,1100.170044,1086.47998,1097.910034,1097.910034,10.229980000000069,0.9405320951118679,2009,10,19,0
2009-10-20,1098.640015,1098.640015,1086.160034,1091.060059,1091.060059,-6.849975000000086,-0.6239104104954429,2009,10,20,1
2009-10-21,1090.359985,1101.359985,1080.77002,1081.400024,1081.400024,-9.66003499999988,-0.8853806827878619,2009,10,21,2
2009-10-22,1080.959961,1095.209961,1074.310059,1092.910034,1092.910034,11.510009999999966,1.0643619146063488,2009,10,22,3
2009-10-23,1095.619995,1095.829956,1075.48999,1079.599976,1079.599976,-13.310058000000026,-1.217854863248513,2009,10,23,4
2009-10-26,1080.359985,1091.75,1065.22998,1066.949951,1066.949951,-12.650024999999914,-1.1717326121911564,2009,10,26,0
2009-10-27,1067.540039,1072.47998,1060.619995,1063.410034,1063.410034,-3.5399170000000595,-0.3317791051662966,2009,10,27,1
2009-10-28,1061.51001,1063.26001,1042.189941,1042.630005,1042.630005,-20.780029000000013,-1.9540937489404997,2009,10,28,2
2009-10-29,1043.689941,1066.829956,1043.689941,1066.109985,1066.109985,23.47998000000007,2.2519954238224837,2009,10,29,3
2009-10-30,1065.410034,1065.410034,1033.380005,1036.189941,1036.189941,-29.92004399999996,-2.8064687903659347,2009,10,30,4
2009-11-02,1036.180054,1052.180054,1029.380005,1042.880005,1042.880005,6.690063999999893,0.6456407011192766,2009,11,2,0
2009-11-03,1040.920044,1046.359985,1033.939941,1045.410034,1045.410034,2.530029000000013,0.24260020212008016,2009,11,3,1
2009-11-04,1047.140015,1061.0,1045.150024,1046.5,1046.5,1.089966000000004,0.10426205647076081,2009,11,4,2
2009-11-05,1047.300049,1066.650024,1047.300049,1066.630005,1066.630005,20.130004999999983,1.9235551839464904,2009,11,5,3
2009-11-06,1064.949951,1071.47998,1059.319946,1069.300049,1069.300049,2.6700439999999617,0.2503252287563429,2009,11,6,4
2009-11-09,1072.310059,1093.189941,1072.310059,1093.079956,1093.079956,23.779907000000094,2.2238759852521106,2009,11,9,0
2009-11-10,1091.859985,1096.420044,1087.400024,1093.01001,1093.01001,-0.06994600000007267,-0.006398982948696563,2009,11,10,1
2009-11-11,1096.040039,1105.369995,1093.810059,1098.51001,1098.51001,5.5,0.5031975873670103,2009,11,11,2
2009-11-12,1098.310059,1101.969971,1084.900024,1087.23999,1087.23999,-11.270019999999931,-1.0259369416214859,2009,11,12,3
2009-11-13,1087.589966,1097.790039,1085.329956,1093.47998,1093.47998,6.239990000000034,0.5739294044914578,2009,11,13,4
2009-11-16,1094.130005,1113.689941,1094.130005,1109.300049,1109.300049,15.820068999999876,1.446763478925317,2009,11,16,0
2009-11-17,1109.219971,1110.52002,1102.189941,1110.319946,1110.319946,1.0198970000001282,0.09194058910566572,2009,11,17,1
2009-11-18,1109.439941,1111.099976,1102.699951,1109.800049,1109.800049,-0.5198970000001282,-0.046824071014228696,2009,11,18,2
2009-11-19,1106.439941,1106.439941,1088.400024,1094.900024,1094.900024,-14.900024999999914,-1.3425864427944245,2009,11,19,3
2009-11-20,1094.660034,1094.660034,1086.810059,1091.380005,1091.380005,-3.5200190000000475,-0.3214922753531746,2009,11,20,4
2009-11-23,1094.859985,1112.380005,1094.859985,1106.23999,1106.23999,14.859985000000052,1.3615775377889605,2009,11,23,0
2009-11-24,1105.829956,1107.560059,1097.630005,1105.650024,1105.650024,-0.589966000000004,-0.053330742454904545,2009,11,24,1
2009-11-25,1106.48999,1111.180054,1104.75,1110.630005,1110.630005,4.9799809999999525,0.45041205552398544,2009,11,25,2
2009-11-27,1105.469971,1105.469971,1083.73999,1091.48999,1091.48999,-19.14001499999995,-1.723347551734833,2009,11,27,4
2009-11-30,1091.069946,1097.23999,1086.25,1095.630005,1095.630005,4.1400149999999485,0.3792994015455742,2009,11,30,0
2009-12-01,1098.890015,1112.280029,1098.890015,1108.859985,1108.859985,13.229980000000069,1.2075226070501932,2009,12,1,1
2009-12-02,1109.030029,1115.579956,1105.290039,1109.23999,1109.23999,0.38000499999998283,0.03426988124204389,2009,12,2,2
2009-12-03,1110.589966,1117.280029,1098.73999,1099.920044,1099.920044,-9.319946000000073,-0.8402100613051355,2009,12,3,3
2009-12-04,1100.430054,1119.130005,1096.52002,1105.97998,1105.97998,6.059936000000107,0.5509433192945945,2009,12,4,4
2009-12-07,1105.52002,1110.719971,1100.829956,1103.25,1103.25,-2.7299800000000687,-0.24683810280182739,2009,12,7,0
2009-12-08,1103.040039,1103.040039,1088.609985,1091.939941,1091.939941,-11.31005899999991,-1.0251583050079227,2009,12,8,1
2009-12-09,1091.069946,1097.040039,1085.890015,1095.949951,1095.949951,4.010009999999966,0.36723723067841885,2009,12,9,2
2009-12-10,1098.689941,1106.25,1098.689941,1102.349976,1102.349976,6.400024999999914,0.58397055396191,2009,12,10,3
2009-12-11,1103.959961,1108.5,1101.339966,1106.410034,1106.410034,4.060058000000026,0.3683093471578136,2009,12,11,4
2009-12-14,1107.839966,1114.76001,1107.839966,1114.109985,1114.109985,7.6999510000000555,0.6959400912302405,2009,12,14,0
2009-12-15,1114.109985,1114.109985,1105.349976,1107.930054,1107.930054,-6.179931000000124,-0.5546966711729162,2009,12,15,1
2009-12-16,1108.609985,1116.209961,1107.959961,1109.180054,1109.180054,1.25,0.11282300678523427,2009,12,16,2
2009-12-17,1106.359985,1106.359985,1095.880005,1096.079956,1096.079956,-13.100097999999889,-1.1810614473959813,2009,12,17,3
2009-12-18,1097.859985,1103.73999,1093.880005,1102.469971,1102.469971,6.3900149999999485,0.5829880352268724,2009,12,18,4
2009-12-21,1105.310059,1117.680054,1105.310059,1114.050049,1114.050049,11.580077999999958,1.0503758201682478,2009,12,21,0
2009-12-22,1114.51001,1120.27002,1114.51001,1118.02002,1118.02002,3.969970999999987,0.3563548157969665,2009,12,22,1
2009-12-23,1118.839966,1121.579956,1116.0,1120.589966,1120.589966,2.5699460000000727,0.22986583013067108,2009,12,23,2
2009-12-24,1121.079956,1126.47998,1121.079956,1126.47998,1126.47998,5.890014000000065,0.5256172354482835,2009,12,24,3
2009-12-28,1127.530029,1130.380005,1123.51001,1127.780029,1127.780029,1.3000489999999445,0.11540808741226094,2009,12,28,0
2009-12-29,1128.550049,1130.380005,1126.079956,1126.199951,1126.199951,-1.5800779999999577,-0.14010515875165774,2009,12,29,1
2009-12-30,1125.530029,1126.420044,1121.939941,1126.420044,1126.420044,0.22009299999990617,0.019542977231035152,2009,12,30,2
2009-12-31,1126.599976,1127.640015,1114.810059,1115.099976,1115.099976,-11.320067999999992,-1.0049597448391956,2009,12,31,3
2010-01-04,1116.560059,1133.869995,1116.560059,1132.98999,1132.98999,17.890014000000065,1.604341707922341,2010,1,4,0
2010-01-05,1132.660034,1136.630005,1129.660034,1136.52002,1136.52002,3.530029999999897,0.3115676247060106,2010,1,5,1
2010-01-06,1135.709961,1139.189941,1133.949951,1137.140015,1137.140015,0.6199950000000172,0.05455205267743679,2010,1,6,2
2010-01-07,1136.27002,1142.459961,1131.319946,1141.689941,1141.689941,4.549926000000141,0.4001201206520033,2010,1,7,3
2010-01-08,1140.52002,1145.390015,1136.219971,1144.97998,1144.97998,3.290038999999979,0.28817272377106296,2010,1,8,4
2010-01-11,1145.959961,1149.73999,1142.02002,1146.97998,1146.97998,2.0,0.1746755432352698,2010,1,11,0
2010-01-12,1143.810059,1143.810059,1131.77002,1136.219971,1136.219971,-10.760009000000082,-0.9381165484684484,2010,1,12,1
2010-01-13,1137.310059,1148.400024,1133.180054,1145.680054,1145.680054,9.46008299999994,0.8325925649479649,2010,1,13,2
2010-01-14,1145.680054,1150.410034,1143.800049,1148.459961,1148.459961,2.779907000000094,0.24264252400085784,2010,1,14,3
2010-01-15,1147.719971,1147.77002,1131.390015,1136.030029,1136.030029,-12.429932000000008,-1.0823130472199405,2010,1,15,4
2010-01-19,1136.030029,1150.449951,1135.77002,1150.22998,1150.22998,14.199951000000056,1.2499626451335732,2010,1,19,1
2010-01-20,1147.949951,1147.949951,1129.25,1138.040039,1138.040039,-12.18994100000009,-1.0597829314099472,2010,1,20,2
2010-01-21,1138.680054,1141.579956,1114.839966,1116.47998,1116.47998,-21.56005899999991,-1.894490374780211,2010,1,21,3
2010-01-22,1115.48999,1115.48999,1090.180054,1091.76001,1091.76001,-24.719970000000103,-2.2140988143826923,2010,1,22,4
2010-01-25,1092.400024,1102.969971,1092.400024,1096.780029,1096.780029,5.0200190000000475,0.45980975251145306,2010,1,25,0
2010-01-26,1095.800049,1103.689941,1089.859985,1092.170044,1092.170044,-4.6099850000000515,-0.4203199254278256,2010,1,26,1
2010-01-27,1091.939941,1099.51001,1083.109985,1097.5,1097.5,5.329956000000038,0.4880152160628315,2010,1,27,2
2010-01-28,1096.930054,1100.219971,1078.459961,1084.530029,1084.530029,-12.969970999999987,-1.181774123006829,2010,1,28,3
2010-01-29,1087.609985,1096.449951,1071.589966,1073.869995,1073.869995,-10.660033999999996,-0.9829173665047541,2010,1,29,4
2010-02-01,1073.890015,1089.380005,1073.890015,1089.189941,1089.189941,15.319946000000073,1.4266108627050356,2010,2,1,0
2010-02-02,1090.050049,1104.72998,1087.959961,1103.319946,1103.319946,14.130004999999983,1.2972948489615277,2010,2,2,1
2010-02-03,1100.670044,1102.719971,1093.969971,1097.280029,1097.280029,-6.0399170000000595,-0.5474311437853818,2010,2,3,2
2010-02-04,1097.25,1097.25,1062.780029,1063.109985,1063.109985,-34.17004399999996,-3.114067794630382,2010,2,4,3
2010-02-05,1064.119995,1067.130005,1044.5,1066.189941,1066.189941,3.0799560000000383,0.28971188714779217,2010,2,5,4
2010-02-08,1065.51001,1071.199951,1056.51001,1056.73999,1056.73999,-9.449951000000056,-0.88632903356195,2010,2,8,0
2010-02-09,1060.060059,1079.280029,1060.060059,1070.52002,1070.52002,13.780029999999897,1.3040132984841302,2010,2,9,1
2010-02-10,1069.680054,1073.670044,1059.339966,1068.130005,1068.130005,-2.3900149999999485,-0.22325738476146606,2010,2,10,2
2010-02-11,1067.099976,1080.040039,1060.589966,1078.469971,1078.469971,10.339966000000004,0.9680437729113311,2010,2,11,3
2010-02-12,1075.949951,1077.810059,1062.969971,1075.51001,1075.51001,-2.959961000000021,-0.27445928765688077,2010,2,12,4
2010-02-16,1079.130005,1095.670044,1079.130005,1094.869995,1094.869995,19.35998500000005,1.8000748314746184,2010,2,16,1
2010-02-17,1096.140015,1101.030029,1094.719971,1099.51001,1099.51001,4.6400149999999485,0.4237959777133149,2010,2,17,2
2010-02-18,1099.030029,1108.23999,1097.47998,1106.75,1106.75,7.239990000000034,0.6584742234406749,2010,2,18,3
2010-02-19,1105.48999,1112.420044,1100.800049,1109.170044,1109.170044,2.4200439999999617,0.21866220917099444,2010,2,19,4
2010-02-22,1110.0,1112.290039,1105.380005,1108.01001,1108.01001,-1.160033999999996,-0.10458576719368784,2010,2,22,0
2010-02-23,1107.48999,1108.579956,1092.180054,1094.599976,1094.599976,-13.410033999999996,-1.210280943219999,2010,2,23,1
2010-02-24,1095.890015,1106.420044,1095.5,1105.23999,1105.23999,10.640014000000065,0.9720458828148315,2010,2,24,2
2010-02-25,1101.23999,1103.5,1086.02002,1102.939941,1102.939941,-2.3000489999999445,-0.20810403358639817,2010,2,25,3
