date,open,high,low,close,first_diff,pc_change,year,month,day_of_week,day
2010-12-15,19791.22,19817.61,19571.43,19647.77,-151.41999999999825,-0.7647787611513301,2010,12,2,15
2010-12-16,19698.58,19897.22,19554.35,19864.85,217.0799999999981,1.1048582103719617,2010,12,3,16
2010-12-20,19770.02,20006.16,19711.12,19888.88,24.030000000002474,0.12096743745864114,2010,12,0,20
2010-12-21,19925.76,20090.84,19925.76,20060.32,171.4399999999987,0.8619892120622197,2010,12,1,21
2010-12-22,20118.82,20151.25,19931.31,20015.8,-44.52000000000044,-0.2219306571380697,2010,12,2,22
2010-12-23,20038.83,20076.08,19939.3,19982.88,-32.919999999998254,-0.1644700686457612,2010,12,3,23
2010-12-24,19911.46,20086.42,19880.36,20073.66,90.77999999999884,0.45428887127381135,2010,12,4,24
2010-12-27,20062.6,20190.13,20010.33,20028.93,-44.72999999999956,-0.22282931961585817,2010,12,0,27
2010-12-28,20056.47,20090.41,19981.76,20025.42,-3.5100000000020373,-0.017524650592926072,2010,12,1,28
2010-12-29,20060.88,20274.2,20054.64,20256.03,230.61000000000058,1.1515863337697718,2010,12,2,29
2010-12-30,20274.12,20410.91,20274.12,20389.07,133.04000000000087,0.656792076236079,2010,12,3,30
2010-12-31,20412.76,20552.03,20412.76,20509.09,120.02000000000044,0.5886487220849279,2010,12,4,31
2011-01-03,20621.61,20664.8,20531.0,20561.05,51.95999999999913,0.2533510750598822,2011,1,0,3
2011-01-04,20617.38,20651.21,20449.01,20498.72,-62.32999999999811,-0.30314599692135014,2011,1,1,4
2011-01-05,20509.95,20509.95,20243.95,20301.1,-197.62000000000262,-0.9640601949780447,2011,1,2,5
2011-01-06,20395.5,20425.85,20107.17,20184.74,-116.35999999999694,-0.5731709119210171,2011,1,3,6
2011-01-07,20163.85,20210.62,19629.22,19691.81,-492.9300000000003,-2.442092392569839,2011,1,4,7
2011-01-10,19714.42,19720.43,19158.43,19224.12,-467.6900000000023,-2.3750483068849526,2011,1,0,10
2011-01-11,19279.77,19431.56,19003.6,19196.34,-27.779999999998836,-0.1445059643822355,2011,1,1,11
2011-01-12,19353.34,19574.63,19048.56,19534.1,337.7599999999984,1.7595020717490861,2011,1,2,12
2011-01-13,19492.3,19522.38,19136.27,19182.82,-351.27999999999884,-1.7982911933490553,2011,1,3,13
2011-01-14,19198.04,19447.82,18811.96,18860.44,-322.380000000001,-1.6805662566817703,2011,1,4,14
2011-01-17,18911.43,19018.94,18779.38,18882.25,21.81000000000131,0.11563887162759912,2011,1,0,17
2011-01-18,18983.2,19120.62,18933.47,19092.05,209.79999999999927,1.1110964000582424,2011,1,1,18
2011-01-19,19153.31,19167.06,18898.56,18978.32,-113.72999999999956,-0.595692971681927,2011,1,2,19
2011-01-20,18892.43,19100.26,18794.73,19046.54,68.22000000000116,0.3594627975500586,2011,1,3,20
2011-01-21,19007.08,19065.34,18932.4,19007.53,-39.01000000000204,-0.20481410271893097,2011,1,4,21
2011-01-24,19095.69,19194.46,18998.38,19151.28,143.75,0.7562792219715009,2011,1,0,24
2011-01-25,19227.42,19340.99,18949.44,18969.45,-181.8299999999981,-0.9494404551549485,2011,1,1,25
2011-01-27,19086.69,19086.69,18656.05,18684.43,-285.02000000000044,-1.502521159021486,2011,1,3,27
2011-01-28,18708.62,18723.12,18235.45,18395.97,-288.4599999999991,-1.543852287706926,2011,1,4,28
2011-01-31,18226.21,18395.09,18038.48,18327.76,-68.21000000000276,-0.370787732313127,2011,1,0,31
2011-02-01,18425.18,18452.06,17982.17,18022.22,-305.53999999999724,-1.6670886131201934,2011,2,1,1
2011-02-02,18216.91,18306.0,18042.61,18090.62,68.39999999999782,0.37953148946132664,2011,2,2,2
2011-02-03,18113.73,18466.21,18064.61,18449.31,358.6900000000023,1.982740226703128,2011,2,3,3
2011-02-04,18450.07,18542.2,17926.98,18008.15,-441.15999999999985,-2.391200538123106,2011,2,4,4
2011-02-07,18135.02,18180.94,17977.01,18037.19,29.039999999997235,0.16126031824477138,2011,2,0,7
2011-02-08,18141.51,18141.51,17742.18,17775.7,-261.48999999999796,-1.4497269253137435,2011,2,1,8
2011-02-09,17723.99,17864.32,17508.35,17592.77,-182.9300000000003,-1.0291015262408831,2011,2,2,9
2011-02-10,17603.29,17636.88,17362.59,17463.04,-129.72999999999956,-0.7374051954297078,2011,2,3,10
2011-02-11,17519.13,17752.56,17295.62,17728.61,265.5699999999997,1.5207546910503522,2011,2,4,11
2011-02-14,17940.16,18227.62,17857.12,18202.2,473.59000000000015,2.6713318190202173,2011,2,0,14
2011-02-15,18260.08,18361.66,18050.48,18273.8,71.59999999999854,0.39335904451109904,2011,2,1,15
2011-02-16,18273.06,18358.84,18216.12,18300.9,27.100000000002183,0.14829975155687958,2011,2,2,16
2011-02-17,18345.12,18532.61,18233.79,18506.82,205.91999999999825,1.1251905643984594,2011,2,3,17
2011-02-18,18564.08,18690.97,18159.82,18211.52,-295.2999999999993,-1.5956279901139125,2011,2,4,18
2011-02-21,18238.54,18457.49,18082.66,18438.31,226.79000000000087,1.2453106605049946,2011,2,0,21
2011-02-22,18390.72,18457.9,18187.33,18296.16,-142.15000000000146,-0.7709491813512326,2011,2,1,22
2011-02-23,18233.77,18377.48,18150.01,18178.33,-117.82999999999811,-0.6440149189775202,2011,2,2,23
2011-02-24,18135.12,18135.12,17559.7,17632.41,-545.9200000000019,-3.0031361516707045,2011,2,3,24
2011-02-25,17775.08,17812.44,17469.97,17700.91,68.5,0.3884891515113287,2011,2,4,25
2011-02-28,17811.08,18296.53,17718.88,17823.4,122.4900000000016,0.6919983209902947,2011,2,0,28
2011-03-01,17982.28,18478.68,17964.39,18446.5,623.0999999999985,3.495965977310722,2011,3,1,1
2011-03-03,18318.32,18603.57,18253.62,18489.76,43.2599999999984,0.23451603285176148,2011,3,3,3
2011-03-04,18622.7,18736.97,18448.69,18486.45,-3.3099999999976717,-0.01790180078052872,2011,3,4,4
2011-03-07,18361.65,18361.65,18058.71,18222.67,-263.7800000000025,-1.4268829331753885,2011,3,0,7
2011-03-08,18277.34,18466.81,18266.62,18439.65,216.9800000000032,1.1907146428048243,2011,3,1,8
2011-03-09,18522.8,18583.3,18303.8,18469.95,30.299999999999272,0.1643198216885855,2011,3,2,9
2011-03-10,18430.84,18430.84,18261.26,18327.98,-141.97000000000116,-0.7686539487112953,2011,3,3,10
2011-03-11,18248.11,18368.43,18063.29,18174.09,-153.88999999999942,-0.8396451763915014,2011,3,4,11
2011-03-14,18167.1,18463.84,18155.43,18439.48,265.3899999999994,1.4602656859298069,2011,3,0,14
2011-03-15,18113.79,18326.33,17920.55,18167.64,-271.84000000000015,-1.474228123569643,2011,3,1,15
2011-03-16,18263.68,18444.47,18263.68,18358.69,191.04999999999927,1.051595033807362,2011,3,2,16
2011-03-17,18227.16,18354.27,18104.02,18149.87,-208.8199999999997,-1.1374449919901664,2011,3,3,17
2011-03-18,18251.18,18259.61,17849.53,17878.81,-271.0599999999977,-1.4934542230880865,2011,3,4,18
2011-03-21,17984.72,18007.73,17792.17,17839.05,-39.76000000000204,-0.2223861655222148,2011,3,0,21
2011-03-22,17929.09,18041.38,17878.8,17988.3,149.25,0.8366476914409615,2011,3,1,22
2011-03-23,17972.04,18218.28,17950.17,18206.16,217.86000000000058,1.211120561698431,2011,3,2,23
2011-03-24,18286.42,18373.97,18269.32,18350.74,144.58000000000175,0.7941268230093668,2011,3,3,24
2011-03-25,18480.69,18858.3,18480.69,18815.64,464.8999999999978,2.5334128214992813,2011,3,4,25
2011-03-28,18799.71,19024.18,18799.57,18943.14,127.5,0.677627760735211,2011,3,0,28
2011-03-29,18949.57,19226.21,18944.82,19120.8,177.65999999999985,0.9378592989335521,2011,3,1,29
2011-03-30,19178.77,19357.1,19178.77,19290.18,169.38000000000102,0.8858415965859123,2011,3,2,30
2011-03-31,19339.75,19575.16,19284.35,19445.22,155.04000000000087,0.8037250041212696,2011,3,3,31
2011-04-01,19463.11,19562.55,19382.35,19420.39,-24.830000000001746,-0.1276920497685352,2011,4,4,1
2011-04-04,19473.93,19729.6,19449.36,19701.73,281.34000000000015,1.4486835743257487,2011,4,0,4
2011-04-05,19731.38,19770.21,19523.54,19686.82,-14.909999999999854,-0.07567863329768221,2011,4,1,5
2011-04-06,19698.61,19811.14,19550.55,19612.2,-74.61999999999898,-0.3790353139816349,2011,4,2,6
2011-04-07,19620.88,19665.09,19537.02,19591.18,-21.020000000000437,-0.10717818500729503,2011,4,3,7
2011-04-08,19602.81,19697.21,19388.42,19451.45,-139.72999999999956,-0.7132291163676641,2011,4,4,8
2011-04-11,19382.91,19426.3,19242.59,19262.54,-188.90999999999985,-0.9711872379694064,2011,4,0,11
2011-04-13,19187.01,19737.33,19101.63,19696.86,434.3199999999997,2.2547389908080584,2011,4,2,13
2011-04-15,19670.07,19700.96,19337.12,19386.82,-310.0400000000009,-1.574057997061462,2011,4,4,15
2011-04-18,19389.74,19649.22,19071.47,19091.17,-295.65000000000146,-1.525005132352808,2011,4,0,18
2011-04-19,19091.78,19201.92,18976.19,19121.83,30.660000000003492,0.16059780516335387,2011,4,1,19
2011-04-20,19274.21,19484.77,19171.03,19470.98,349.1499999999978,1.8259235648470762,2011,4,2,20
2011-04-21,19582.5,19695.98,19530.5,19602.23,131.25,0.6740800925274515,2011,4,3,21
2011-04-25,19538.52,19697.49,19531.34,19584.31,-17.919999999998254,-0.0914181702796002,2011,4,0,25
2011-04-26,19596.32,19626.13,19306.92,19545.35,-38.960000000002765,-0.1989347595090285,2011,4,1,26
2011-04-27,19610.71,19633.63,19412.79,19448.69,-96.65999999999985,-0.49454218010933637,2011,4,2,27
2011-04-28,19532.85,19542.05,19265.92,19292.02,-156.66999999999825,-0.8055555412729509,2011,4,3,28
2011-04-29,19292.57,19356.5,19015.05,19135.96,-156.0600000000013,-0.8089355080494465,2011,4,4,29
2011-05-02,19224.05,19253.87,18954.76,18998.02,-137.9399999999987,-0.720841807779693,2011,5,0,2
2011-05-03,18979.31,19024.95,18502.42,18534.69,-463.33000000000175,-2.4388330994493224,2011,5,1,3
2011-05-04,18558.33,18604.36,18339.53,18469.36,-65.32999999999811,-0.35247419838151384,2011,5,2,4
2011-05-05,18484.71,18569.21,18160.65,18210.58,-258.77999999999884,-1.4011313873355635,2011,5,3,5
2011-05-06,18289.78,18568.48,18271.68,18518.81,308.22999999999956,1.6925874958403364,2011,5,4,6
2011-05-09,18628.63,18643.58,18367.21,18528.96,10.149999999997817,0.05480913730415704,2011,5,0,9
2011-05-10,18564.95,18689.37,18429.06,18512.77,-16.18999999999869,-0.08737673350257547,2011,5,1,10
2011-05-11,18572.61,18622.44,18454.93,18584.96,72.18999999999869,0.3899470473624378,2011,5,2,11
2011-05-12,18525.32,18610.02,18314.34,18335.79,-249.16999999999825,-1.3407077550879776,2011,5,3,12
2011-05-13,18362.45,18724.54,18280.7,18531.28,195.48999999999796,1.066166224634979,2011,5,4,13
2011-05-16,18492.68,18492.68,18319.88,18345.03,-186.25,-1.0050573948480634,2011,5,0,16
2011-05-17,18374.45,18435.8,18084.67,18137.35,-207.6800000000003,-1.1320777344054456,2011,5,1,17
2011-05-18,18177.32,18218.2,18020.79,18086.2,-51.14999999999782,-0.2820147375443338,2011,5,2,18
2011-05-19,18166.64,18198.45,18057.82,18141.4,55.20000000000073,0.30520507348144044,2011,5,3,19
2011-05-20,18199.96,18429.47,18161.38,18326.09,184.6899999999987,1.0180581432524427,2011,5,4,20
2011-05-23,18269.06,18269.06,17971.02,17993.33,-332.7599999999984,-1.815771940441191,2011,5,0,23
2011-05-24,18016.43,18110.39,17933.94,18011.97,18.639999999999418,0.10359394286660883,2011,5,1,24
2011-05-25,17976.36,17976.36,17786.13,17847.24,-164.72999999999956,-0.914558485273953,2011,5,2,25
2011-05-26,17917.11,18072.61,17862.88,18044.64,197.39999999999782,1.1060533729585043,2011,5,3,26
2011-05-27,18105.61,18298.64,18087.16,18266.1,221.45999999999913,1.22728965498895,2011,5,4,27
2011-05-30,18319.74,18380.17,18199.52,18232.06,-34.039999999997235,-0.18635614608480955,2011,5,0,30
2011-05-31,18266.61,18526.8,18266.61,18503.28,271.2199999999975,1.4875993168078416,2011,5,1,31
2011-06-01,18527.12,18636.12,18514.66,18608.81,105.53000000000247,0.5703313142318756,2011,6,2,1
2011-06-02,18425.85,18540.67,18390.57,18494.18,-114.63000000000102,-0.6159985512238619,2011,6,3,2
2011-06-03,18554.4,18672.65,18345.85,18376.48,-117.70000000000073,-0.6364164293848118,2011,6,4,3
2011-06-06,18344.27,18458.63,18258.42,18420.11,43.63000000000102,0.2374230538166211,2011,6,0,6
2011-06-07,18355.3,18545.95,18351.24,18495.62,75.5099999999984,0.40993240539821674,2011,6,1,7
2011-06-08,18448.4,18505.1,18365.94,18394.29,-101.32999999999811,-0.5478594391536973,2011,6,2,8
2011-06-09,18394.57,18449.64,18327.01,18384.9,-9.389999999999418,-0.05104845036149053,2011,6,3,9
2011-06-10,18390.41,18399.02,18182.9,18268.54,-116.36000000000058,-0.632910703892875,2011,6,4,10
2011-06-13,18242.25,18313.21,18120.76,18266.03,-2.5100000000020373,-0.013739466864903793,2011,6,0,13
2011-06-14,18276.78,18380.19,18261.11,18308.66,42.63000000000102,0.23338404677972768,2011,6,1,14
2011-06-15,18298.59,18308.69,18111.21,18132.24,-176.41999999999825,-0.963587722968251,2011,6,2,15
2011-06-16,18060.11,18155.1,17958.94,17985.88,-146.36000000000058,-0.8071810212086361,2011,6,3,16
2011-06-17,18060.17,18064.76,17844.09,17870.53,-115.35000000000218,-0.641336426129846,2011,6,4,17
2011-06-20,17925.17,17925.17,17314.38,17506.63,-363.8999999999978,-2.0363134165578667,2011,6,0,20
2011-06-21,17574.37,17714.88,17504.27,17560.3,53.669999999998254,0.30656956821499826,2011,6,1,21
2011-06-22,17659.37,17678.86,17492.19,17550.63,-9.669999999998254,-0.05506739634287827,2011,6,2,22
2011-06-23,17526.92,17754.55,17482.21,17727.49,176.86000000000058,1.0077131134323958,2011,6,3,23
2011-06-24,17804.94,18268.95,17804.94,18240.68,513.1899999999987,2.894882467850768,2011,6,4,24
2011-06-27,18132.7,18494.11,18132.7,18412.41,171.72999999999956,0.9414670944285053,2011,6,0,27
2011-06-28,18493.59,18527.45,18323.44,18492.45,80.04000000000087,0.4347068091575146,2011,6,1,28
2011-06-29,18552.19,18715.39,18552.19,18693.86,201.40999999999985,1.0891471925028817,2011,6,2,29
2011-06-30,18741.1,18873.39,18723.14,18845.87,152.0099999999984,0.8131546935731704,2011,6,3,30
2011-07-01,18974.96,19031.38,18713.07,18762.8,-83.06999999999971,-0.4407862306171073,2011,7,4,1
2011-07-04,18896.24,18942.42,18781.88,18814.48,51.68000000000029,0.2754386338925885,2011,7,0,4
2011-07-05,18837.88,18837.88,18694.05,18744.56,-69.91999999999825,-0.37162866047851795,2011,7,1,5
2011-07-06,18730.29,18823.45,18682.6,18726.97,-17.590000000000146,-0.09384055960769411,2011,7,2,6
2011-07-07,18776.62,19097.78,18767.25,19078.3,351.3299999999981,1.8760643072531114,2011,7,3,7
2011-07-08,19084.06,19131.7,18817.71,18858.04,-220.2599999999984,-1.1545053804584149,2011,7,4,8
2011-07-11,18823.19,18843.97,18679.49,18721.39,-136.65000000000146,-0.7246246163440162,2011,7,0,11
2011-07-12,18534.11,18589.19,18326.42,18411.62,-309.77000000000044,-1.6546314135862827,2011,7,1,12
2011-07-13,18468.82,18626.41,18465.4,18596.02,184.40000000000146,1.0015414178654591,2011,7,2,13
2011-07-14,18563.69,18803.05,18449.23,18618.2,22.18000000000029,0.11927283364934205,2011,7,3,14
2011-07-15,18694.19,18936.43,18513.22,18561.92,-56.280000000002474,-0.30228486104995067,2011,7,4,15
2011-07-18,18592.19,18622.56,18469.53,18507.04,-54.87999999999738,-0.2956590697513861,2011,7,0,18
2011-07-19,18521.38,18690.42,18481.83,18653.87,146.8299999999981,0.7933737647943584,2011,7,1,19
2011-07-20,18756.31,18765.6,18473.9,18502.38,-151.48999999999796,-0.8121103020445553,2011,7,2,20
2011-07-21,18514.65,18566.99,18415.36,18436.19,-66.19000000000233,-0.3577377613042332,2011,7,3,21
2011-07-22,18565.04,18747.06,18533.43,18722.3,286.1100000000006,1.5518933141825952,2011,7,4,22
2011-07-25,18753.35,18932.27,18670.84,18871.29,148.9900000000016,0.7957889789181882,2011,7,0,25
2011-07-26,18898.19,18944.6,18481.63,18518.22,-353.0699999999997,-1.8709372809172065,2011,7,1,26
2011-07-27,18571.15,18578.55,18358.76,18432.25,-85.97000000000116,-0.4642454836372045,2011,7,2,27
2011-07-28,18300.55,18327.85,18188.88,18209.52,-222.72999999999956,-1.2083711972222577,2011,7,3,28
2011-07-29,18194.15,18334.27,18131.86,18197.2,-12.319999999999709,-0.06765691791985606,2011,7,4,29
2011-08-01,18352.23,18440.07,18219.25,18314.33,117.13000000000102,0.6436704547952532,2011,8,0,1
2011-08-02,18283.55,18283.55,18037.87,18109.89,-204.44000000000233,-1.1162843521985377,2011,8,1,2
2011-08-03,17970.19,18005.76,17859.5,17940.55,-169.34000000000015,-0.9350691804312472,2011,8,2,3
2011-08-04,17983.86,18032.55,17664.73,17693.18,-247.36999999999898,-1.378831752649723,2011,8,3,4
2011-08-05,17350.37,17358.18,16990.91,17305.87,-387.3100000000013,-2.189035549290752,2011,8,4,5
2011-08-08,16907.57,17247.87,16759.45,16990.18,-315.6899999999987,-1.8241787324185355,2011,8,0,8
2011-08-09,16517.87,17135.04,16432.0,16857.91,-132.27000000000044,-0.7785085266901248,2011,8,1,9
2011-08-10,17244.71,17256.46,17022.25,17130.51,272.59999999999854,1.6170450548140147,2011,8,2,10
2011-08-11,17056.61,17207.82,17012.95,17059.4,-71.10999999999694,-0.41510731437649495,2011,8,3,11
2011-08-12,17246.88,17246.88,16784.56,16839.63,-219.77000000000044,-1.2882633621346562,2011,8,4,12
2011-08-16,17015.99,17035.49,16673.52,16730.94,-108.69000000000233,-0.6454417347649732,2011,8,1,16
2011-08-17,16782.24,17000.38,16708.98,16840.8,109.86000000000058,0.656627780626784,2011,8,2,17
2011-08-18,16910.27,16916.81,16433.31,16469.79,-371.0099999999984,-2.2030426108023304,2011,8,3,18
2011-08-19,16237.78,16287.72,15987.77,16141.67,-328.1200000000008,-1.9922536960094828,2011,8,4,19
2011-08-22,16155.99,16370.46,16046.48,16341.7,200.03000000000065,1.2392150254589618,2011,8,0,22
2011-08-23,16446.85,16549.21,16213.18,16498.47,156.77000000000044,0.9593249172362706,2011,8,1,23
2011-08-24,16490.78,16533.22,16253.78,16284.98,-213.4900000000016,-1.2939987768562866,2011,8,2,24
2011-08-25,16338.14,16373.84,16104.34,16146.33,-138.64999999999964,-0.8513980367184981,2011,8,3,25
2011-08-26,16155.55,16256.38,15765.53,15848.83,-297.5,-1.842523966746623,2011,8,4,26
2011-08-29,16080.74,16462.03,16068.73,16416.33,567.5000000000018,3.5807059574744837,2011,8,0,29
2011-08-30,16585.1,16714.7,16443.35,16676.75,260.41999999999825,1.5863472530096345,2011,8,1,30
2011-09-02,16963.67,16989.86,16688.06,16821.46,144.70999999999913,0.8677350203126988,2011,9,4,2
2011-09-05,16678.34,16760.07,16561.46,16713.33,-108.12999999999738,-0.642809839336167,2011,9,0,5
2011-09-06,16663.73,16894.73,16488.3,16862.81,149.47999999999956,0.8943759262815876,2011,9,1,6
2011-09-07,16922.31,17157.21,16922.31,17065.0,202.1899999999987,1.199029106062377,2011,9,2,7
2011-09-08,17118.08,17209.66,16987.37,17165.54,100.54000000000087,0.5891590975681371,2011,9,3,8
2011-09-09,17189.75,17211.8,16830.95,16866.97,-298.5699999999997,-1.7393568742958276,2011,9,4,9
2011-09-12,16668.25,16668.25,16393.04,16501.74,-365.22999999999956,-2.1653563147382093,2011,9,0,12
2011-09-13,16618.17,16766.19,16374.68,16467.44,-34.30000000000291,-0.20785686842722528,2011,9,1,13
2011-09-14,16522.71,16754.22,16387.38,16709.6,242.15999999999985,1.4705382257351518,2011,9,2,14
2011-09-15,16837.76,16922.4,16545.47,16876.54,166.94000000000233,0.9990664049408959,2011,9,3,15
2011-09-16,17047.73,17122.54,16889.58,16933.83,57.29000000000087,0.3394653169429329,2011,9,4,16
2011-09-19,16865.93,16865.93,16709.41,16745.35,-188.4800000000032,-1.1130382199419975,2011,9,0,19
2011-09-20,16768.63,17135.44,16758.69,17099.28,353.9300000000003,2.1136016864383267,2011,9,1,20
2011-09-21,17128.83,17191.12,17000.61,17065.15,-34.12999999999738,-0.19959904744525359,2011,9,2,21
2011-09-22,16827.85,16833.61,16316.03,16361.15,-704.0000000000018,-4.125366609728021,2011,9,3,22
2011-09-23,16222.37,16368.41,16052.47,16162.06,-199.09000000000015,-1.2168460041011797,2011,9,4,23
2011-09-26,16209.19,16209.19,15801.01,16051.1,-110.95999999999913,-0.6865461457264632,2011,9,0,26
2011-09-27,16289.32,16551.65,16282.74,16524.03,472.9299999999985,2.946402427247974,2011,9,1,27
2011-09-28,16663.26,16663.26,16363.63,16446.02,-78.0099999999984,-0.47210032903594046,2011,9,2,28
2011-09-29,16387.91,16756.08,16316.66,16698.07,252.04999999999927,1.532589647829674,2011,9,3,29
2011-09-30,16599.74,16745.16,16404.78,16453.76,-244.3100000000013,-1.463103220911166,2011,9,4,30
2011-10-03,16255.97,16255.97,16056.33,16151.45,-302.3099999999977,-1.8373307985530274,2011,10,0,3
2011-10-04,16081.77,16202.38,15745.43,15864.86,-286.59000000000015,-1.7743917728748837,2011,10,1,4
2011-10-05,15967.72,16044.91,15760.53,15792.41,-72.45000000000073,-0.4566696459975095,2011,10,2,5
2011-10-07,16222.49,16347.48,16148.97,16232.54,440.130000000001,2.7869717161598473,2011,10,4,7
2011-10-10,16270.07,16595.93,16230.77,16557.23,324.6899999999987,2.000241490241206,2011,10,0,10
2011-10-11,16668.15,16774.12,16510.71,16536.47,-20.7599999999984,-0.12538329177040897,2011,10,1,11
2011-10-12,16660.43,16987.06,16608.57,16958.39,421.91999999999825,2.5514514282673373,2011,10,2,12
2011-10-13,17048.0,17084.07,16854.03,16883.92,-74.47000000000116,-0.43913366775973905,2011,10,3,13
2011-10-14,16836.83,17112.45,16828.45,17082.69,198.77000000000044,1.1772739979815094,2011,10,4,14
2011-10-17,17176.05,17188.55,16928.38,17025.09,-57.599999999998545,-0.3371834295418208,2011,10,0,17
2011-10-18,16817.38,16824.76,16669.04,16748.29,-276.7999999999993,-1.6258357518227462,2011,10,1,18
2011-10-19,16883.36,17106.99,16874.34,17085.34,337.0499999999993,2.0124442555030875,2011,10,2,19
2011-10-20,16911.85,16962.06,16744.99,16936.89,-148.45000000000073,-0.8688735489021604,2011,10,3,20
2011-10-21,16975.79,17032.32,16752.21,16785.64,-151.25,-0.8930210918297266,2011,10,4,21
2011-10-24,17011.06,17104.88,16898.6,16939.28,153.63999999999942,0.9153061783762739,2011,10,0,24
2011-10-25,17012.79,17322.13,16900.26,17254.86,315.58000000000175,1.863007164413144,2011,10,1,25
2011-10-26,17336.34,17350.49,17273.52,17288.83,33.970000000001164,0.19687206966616522,2011,10,2,26
2011-10-28,17671.86,17908.13,17671.86,17804.8,515.9699999999975,2.9844124790399107,2011,10,4,28
2011-10-31,17806.21,17813.11,17668.27,17705.01,-99.79000000000087,-0.5604668404025959,2011,10,0,31
2011-11-01,17540.55,17661.78,17422.47,17480.83,-224.17999999999665,-1.2661952746708227,2011,11,1,1
2011-11-02,17347.7,17615.92,17337.65,17464.85,-15.980000000003201,-0.09141442368585384,2011,11,2,2
2011-11-03,17430.69,17527.1,17278.03,17481.93,17.080000000001746,0.09779643111735847,2011,11,3,3
2011-11-04,17674.7,17702.26,17474.39,17562.61,80.68000000000029,0.46150510841767023,2011,11,4,4
2011-11-08,17593.67,17632.23,17455.22,17569.53,6.919999999998254,0.03940188844366865,2011,11,1,8
2011-11-09,17641.98,17658.34,17331.23,17362.1,-207.4300000000003,-1.1806234998887333,2011,11,2,9
2011-11-11,17187.89,17279.23,17096.84,17192.82,-169.27999999999884,-0.9749972641558302,2011,11,4,11
2011-11-14,17348.52,17391.99,17094.43,17118.74,-74.07999999999811,-0.4308775407408372,2011,11,0,14
2011-11-15,17081.62,17172.09,16837.56,16882.67,-236.07000000000335,-1.3790150443315552,2011,11,1,15
2011-11-16,16872.3,16878.3,16641.65,16775.87,-106.79999999999927,-0.6326013598559888,2011,11,2,16
2011-11-17,16754.68,16807.15,16408.5,16461.71,-314.15999999999985,-1.8726897621405003,2011,11,3,17
2011-11-18,16387.7,16396.69,16164.99,16371.51,-90.19999999999891,-0.547938215410182,2011,11,4,18
2011-11-21,16297.03,16297.03,15900.3,15946.1,-425.40999999999985,-2.5984774770317465,2011,11,0,21
2011-11-22,15995.69,16212.95,15970.11,16065.42,119.31999999999971,0.74827073704542,2011,11,1,22
2011-11-23,15969.6,15969.6,15478.69,15699.97,-365.4500000000007,-2.274761568636241,2011,11,2,23
2011-11-24,15715.81,15901.3,15479.97,15858.49,158.52000000000044,1.0096834579938818,2011,11,3,24
2011-11-25,15781.25,15891.05,15645.78,15695.43,-163.0599999999995,-1.028218954011384,2011,11,4,25
2011-11-28,15890.8,16186.68,15888.28,16167.13,471.6999999999989,3.0053333995946563,2011,11,0,28
2011-11-29,16210.37,16210.37,15952.54,16008.34,-158.78999999999905,-0.9821780365469879,2011,11,1,29
2011-11-30,15868.96,16179.56,15849.57,16123.46,115.11999999999898,0.7191251560124234,2011,11,2,30
2011-12-01,16555.93,16718.11,16430.61,16483.45,359.9900000000016,2.232709356428475,2011,12,3,1
2011-12-02,16493.98,16888.84,16428.66,16846.83,363.380000000001,2.2045142248740435,2011,12,4,2
2011-12-05,16812.3,16863.1,16691.21,16805.33,-41.5,-0.2463371447328666,2011,12,0,5
2011-12-07,16830.04,17003.71,16781.62,16877.06,71.72999999999956,0.426828869174245,2011,12,2,7
2011-12-08,16819.74,16847.82,16421.55,16488.24,-388.8199999999997,-2.3038372797157813,2011,12,3,8
2011-12-09,16258.44,16382.57,16142.32,16213.46,-274.7800000000025,-1.6665211083778608,2011,12,4,9
2011-12-12,16354.96,16360.32,15839.96,15870.35,-343.10999999999876,-2.116204684256162,2011,12,0,12
2011-12-13,15778.62,16079.38,15771.59,16002.51,132.15999999999985,0.8327478600030913,2011,12,1,13
2011-12-14,15963.75,16133.41,15855.12,15881.14,-121.3700000000008,-0.7584435191729355,2011,12,2,14
2011-12-15,15739.05,15908.02,15596.22,15836.47,-44.67000000000007,-0.281277036787031,2011,12,3,15
2011-12-16,15868.78,16068.9,15425.2,15491.35,-345.119999999999,-2.1792735376002237,2011,12,4,16
2011-12-19,15440.1,15440.1,15190.74,15379.34,-112.01000000000022,-0.7230486690959825,2011,12,0,19
2011-12-20,15436.12,15448.13,15135.86,15175.08,-204.26000000000022,-1.3281454210648858,2011,12,1,20
2011-12-21,15487.75,15727.31,15377.04,15685.21,510.1299999999992,3.3616297245220306,2011,12,2,21
2011-12-22,15546.66,15834.63,15472.7,15813.36,128.15000000000146,0.8170116944561157,2011,12,3,22
2011-12-23,15863.43,15911.23,15671.28,15738.7,-74.65999999999985,-0.4721324247345282,2011,12,4,23
2011-12-26,15782.17,15998.44,15761.18,15970.75,232.04999999999927,1.4743911504762064,2011,12,0,26
2011-12-27,15983.98,16049.12,15799.63,15873.95,-96.79999999999927,-0.6061080412629316,2011,12,1,27
2011-12-28,15854.36,15887.8,15666.46,15727.85,-146.10000000000036,-0.9203758358820591,2011,12,2,28
2011-12-29,15658.94,15724.6,15515.44,15543.93,-183.92000000000007,-1.1693906032928858,2011,12,3,29
2011-12-30,15583.55,15694.05,15406.93,15454.92,-89.01000000000022,-0.5726351057937062,2011,12,4,30
