date,open,high,low,close,first_diff,pc_change,month,year
2015-01-20,17.65,17.65,15.715,17.2725,-0.3774999999999977,-2.138810198300267,1,2015
2015-01-21,17.2725,18.1425,14.33,17.7125,0.4399999999999977,2.547401939499183,1,2015
2015-01-22,17.7125,18.7625,14.205,18.565,0.8525000000000027,4.812985179957674,1,2015
2015-01-23,18.565,18.74,13.46,17.885,-0.6799999999999997,-3.662806356046322,1,2015
2015-01-27,17.885,18.685,16.7775,18.085,0.1999999999999993,1.118255521386624,1,2015
2015-01-28,18.085,20.145,17.62,19.77,1.6849999999999987,9.317113630080165,1,2015
2015-01-29,19.77,20.5675,17.7025,19.4325,-0.3374999999999986,-1.7071320182094007,1,2015
2015-01-30,19.4325,21.21,18.325,20.1725,0.7399999999999984,3.8080535185899933,1,2015
2015-02-02,20.1725,21.365,19.855,20.405,0.2325000000000017,1.152559177097534,2,2015
2015-02-03,20.405,20.48,19.0025,19.8075,-0.5975000000000001,-2.928203871600099,2,2015
2015-02-04,19.8075,20.2925,17.9725,20.05,0.24249999999999972,1.224283730910014,2,2015
2015-02-05,20.05,20.89,18.26,20.615,0.5649999999999977,2.81795511221945,2,2015
2015-02-06,20.615,21.24,18.72,20.685,0.07000000000000028,0.339558573853993,2,2015
2015-02-09,20.685,22.1225,18.5875,22.015,1.3300000000000018,6.429780033840959,2,2015
2015-02-10,22.015,22.015,19.85,21.1925,-0.8225000000000016,-3.7360890302066796,2,2015
2015-02-11,21.1925,21.5075,18.535,20.5025,-0.6899999999999977,-3.2558688215170384,2,2015
2015-02-12,20.5025,20.96,17.93,20.1575,-0.3450000000000024,-1.682721619314731,2,2015
2015-02-13,20.1575,20.4475,16.98,20.1025,-0.054999999999999716,-0.27285129604365244,2,2015
2015-02-16,20.1025,21.1175,17.475,20.825,0.7225000000000001,3.594080338266381,2,2015
2015-02-18,20.825,21.6475,18.6525,20.9125,0.08750000000000213,0.42016806722691147,2,2015
2015-02-19,20.9125,21.9075,19.4025,20.3975,-0.5150000000000006,-2.462641960549916,2,2015
2015-02-20,20.3975,21.2675,19.235,21.2675,0.8699999999999974,4.265228581934055,2,2015
2015-02-23,21.2675,22.02,19.405,21.6325,0.365000000000002,1.7162336899024355,2,2015
2015-02-24,21.6325,22.0675,20.9175,21.55,-0.08249999999999957,-0.3813706229053526,2,2015
2015-02-25,21.55,21.55,20.215,20.775,-0.7750000000000021,-3.5962877030162543,2,2015
2015-02-26,20.775,21.235,19.9425,20.58,-0.19500000000000028,-0.9386281588447676,2,2015
2015-02-27,20.58,20.58,19.3,19.57,-1.009999999999998,-4.9076773566569365,2,2015
2015-02-28,19.57,19.57,16.6925,16.97,-2.6000000000000014,-13.285641287685234,2,2015
2015-03-02,16.97,16.97,15.7425,15.8475,-1.1224999999999987,-6.614614024749555,3,2015
2015-03-03,15.8475,15.9475,14.98,15.4925,-0.3550000000000004,-2.240100962296898,3,2015
2015-03-04,15.4925,15.4925,14.2975,15.1975,-0.29499999999999993,-1.9041471679845046,3,2015
2015-03-05,15.1975,15.2475,13.97,14.4375,-0.7599999999999998,-5.000822503701263,3,2015
2015-03-09,14.4375,16.0075,13.315,15.8125,1.375,9.523809523809534,3,2015
2015-03-10,15.8125,16.15,14.955,15.5325,-0.27999999999999936,-1.770750988142289,3,2015
2015-03-11,15.5325,15.61,14.245,15.13,-0.40249999999999986,-2.591340737164005,3,2015
2015-03-12,15.13,15.13,13.7825,14.75,-0.3800000000000008,-2.511566424322542,3,2015
2015-03-13,14.75,15.235,13.45,14.965,0.21499999999999986,1.457627118644056,3,2015
2015-03-16,14.965,15.37,14.3275,15.1775,0.21250000000000036,1.419979953224182,3,2015
2015-03-17,15.1775,15.4625,13.43,15.1275,-0.05000000000000071,-0.32943501894251437,3,2015
2015-03-18,15.1275,15.7025,13.7225,15.5125,0.3849999999999998,2.5450338786977333,3,2015
2015-03-19,15.5125,15.5125,12.89,15.1975,-0.3149999999999995,-2.0306204673650297,3,2015
2015-03-20,15.1975,15.36,13.0825,14.26,-0.9375,-6.168777759499921,3,2015
2015-03-23,14.26,14.58,12.435,14.27,0.009999999999999787,0.07012622720896644,3,2015
2015-03-24,14.27,14.49,12.4525,13.6725,-0.5975000000000001,-4.18710581639804,3,2015
2015-03-25,13.6725,13.9475,12.36,13.1425,-0.5299999999999994,-3.8763942219784187,3,2015
2015-03-26,13.1425,15.6075,12.5175,15.1625,2.0199999999999996,15.369982879969557,3,2015
2015-03-27,15.1625,15.4025,14.37,14.5,-0.6624999999999996,-4.369332234130252,3,2015
2015-03-30,14.5,15.19,14.1075,14.2625,-0.2375000000000007,-1.6379310344827647,3,2015
2015-03-31,14.2625,14.74,13.855,14.4925,0.23000000000000043,1.6126205083260237,3,2015
2015-04-01,14.4925,14.6825,13.565,13.665,-0.8275000000000006,-5.709849922373644,4,2015
2015-04-06,13.665,15.0525,13.595,14.5725,0.9075000000000006,6.641053787047202,4,2015
2015-04-07,14.5725,14.895,13.98,14.25,-0.3224999999999998,-2.2130725681935193,4,2015
2015-04-08,14.25,14.695,13.35,14.3475,0.09750000000000014,0.6842105263157983,4,2015
2015-04-09,14.3475,14.8925,13.2875,14.4175,0.07000000000000028,0.48788987628507474,4,2015
2015-04-10,14.4175,14.79,13.4275,14.255,-0.16249999999999964,-1.1271024796254525,4,2015
2015-04-13,14.255,14.93,13.055,14.4875,0.23249999999999993,1.631006664328316,4,2015
2015-04-15,14.4875,14.985,13.34,14.62,0.1324999999999985,0.9145815358067244,4,2015
2015-04-16,14.62,15.3,12.9675,14.95,0.33000000000000007,2.2571819425444506,4,2015
2015-04-17,14.95,15.1775,13.62,15.04,0.08999999999999986,0.6020066889632192,4,2015
2015-04-20,15.04,16.4225,13.6625,16.2975,1.2575000000000003,8.361037234042556,4,2015
2015-04-21,16.2975,17.34,15.2275,17.03,0.7325000000000017,4.494554379506077,4,2015
2015-04-22,17.03,18.3775,14.69,17.21,0.17999999999999972,1.0569583088666956,4,2015
2015-04-23,17.21,19.435,14.965,18.5,1.2899999999999991,7.4956420685647895,4,2015
2015-04-24,18.5,19.5925,17.36,19.105,0.6050000000000004,3.27027027027027,4,2015
2015-04-27,19.105,20.0875,16.2175,18.735,-0.370000000000001,-1.9366657942946897,4,2015
2015-04-28,18.735,18.895,16.745,17.41,-1.3249999999999993,-7.072324526287687,4,2015
2015-04-29,17.41,17.885,15.725,17.235,-0.1750000000000007,-1.005169442848941,4,2015
2015-04-30,17.235,18.1225,16.3075,17.225,-0.00999999999999801,-0.05802146794312568,4,2015
2015-05-04,17.225,18.2825,16.96,17.3075,0.08249999999999957,0.4789550072568982,5,2015
2015-05-05,17.3075,18.07,16.2725,17.365,0.05749999999999744,0.33222591362125353,5,2015
2015-05-06,17.365,20.4625,16.7075,19.67,2.3050000000000033,13.273826662827549,5,2015
2015-05-07,19.67,20.0325,18.335,19.65,-0.020000000000003126,-0.10167768174886849,5,2015
2015-05-08,19.65,19.65,17.4375,19.11,-0.5399999999999991,-2.7480916030534264,5,2015
2015-05-11,19.11,19.28,16.7675,18.625,-0.48499999999999943,-2.537938252223959,5,2015
2015-05-12,18.625,21.3275,17.22,20.545,1.9200000000000017,10.308724832214766,5,2015
2015-05-13,20.545,21.4325,18.0975,20.685,0.13999999999999702,0.6814310051107109,5,2015
2015-05-14,20.685,21.905,19.815,20.7,0.015000000000000568,0.07251631617113397,5,2015
2015-05-15,20.7,20.9825,19.095,19.815,-0.884999999999998,-4.275362318840569,5,2015
2015-05-18,19.815,20.47,16.77,17.9025,-1.9125000000000014,-9.651778955336876,5,2015
2015-05-19,17.9025,18.525,14.865,18.27,0.3674999999999997,2.052785923753664,5,2015
2015-05-20,18.27,18.27,15.5725,17.7175,-0.5524999999999984,-3.024083196496985,5,2015
2015-05-21,17.7175,18.06,16.1425,17.4125,-0.3049999999999997,-1.7214618315225083,5,2015
2015-05-22,17.4125,17.44,14.195,16.9475,-0.46499999999999986,-2.6704953338119175,5,2015
2015-05-25,16.9475,17.6975,14.68,16.9325,-0.015000000000000568,-0.08850862959138839,5,2015
2015-05-26,16.9325,17.8425,15.2875,17.0675,0.134999999999998,0.7972833308725669,5,2015
2015-05-27,17.0675,17.9675,16.905,17.2825,0.21499999999999986,1.259704116009952,5,2015
2015-05-28,17.2825,17.72,16.5975,17.1325,-0.14999999999999858,-0.867929986981042,5,2015
2015-05-29,17.1325,17.71,16.4375,16.6575,-0.4750000000000014,-2.7725083904859282,5,2015
2015-06-01,16.6575,17.46,16.0575,16.9125,0.25500000000000256,1.5308419630797099,6,2015
2015-06-02,16.9125,17.1375,16.0325,16.82,-0.09250000000000114,-0.5469327420546954,6,2015
2015-06-03,16.82,17.9175,15.8575,17.505,0.6849999999999987,4.0725326991676525,6,2015
2015-06-04,16.82,18.67,16.465,18.1225,0.6174999999999997,3.527563553270485,6,2015
2015-06-05,18.1225,18.375,17.6875,18.0875,-0.03500000000000014,-0.19313008690854394,6,2015
2015-06-08,18.0875,19.065,17.1575,18.885,0.797500000000003,4.409122322045622,6,2015
2015-06-09,18.885,19.1175,16.475,18.01,-0.875,-4.6333068572941505,6,2015
2015-06-10,18.01,18.02,16.7125,17.0775,-0.932500000000001,-5.177679067184904,6,2015
2015-06-11,17.0775,17.95,15.9475,17.805,0.7274999999999991,4.259991216512948,6,2015
2015-06-12,17.805,18.2075,16.075,17.4775,-0.32750000000000057,-1.8393709632125832,6,2015
2015-06-15,17.4775,18.02,15.3475,17.525,0.04749999999999943,0.27177800028608257,6,2015
2015-06-16,17.525,17.855,14.0925,17.1675,-0.35749999999999815,-2.039942938659045,6,2015
2015-06-17,17.1675,17.1875,14.2975,16.7275,-0.4400000000000013,-2.562982379496148,6,2015
2015-06-18,16.7275,16.7275,14.235,16.015,-0.7124999999999986,-4.2594529965625405,6,2015
2015-06-19,16.015,16.015,14.905,15.085,-0.9299999999999997,-5.807055885107715,6,2015
2015-06-22,15.085,15.7475,13.735,15.4875,0.40249999999999986,2.6682134570765736,6,2015
2015-06-23,15.4875,16.5425,14.8275,15.0425,-0.4450000000000003,-2.8732849071832156,6,2015
2015-06-24,15.0425,16.61,14.945,15.915,0.8724999999999987,5.800232674090067,6,2015
2015-06-25,15.915,16.7075,15.4775,15.93,0.015000000000000568,0.09425070688029447,6,2015
2015-06-26,15.93,16.525,15.515,15.76,-0.16999999999999993,-1.0671688637790333,6,2015
2015-06-29,15.76,18.775,15.76,17.2975,1.5374999999999996,9.755710659898465,6,2015
2015-06-30,17.2975,17.8375,16.7775,16.9275,-0.370000000000001,-2.1390374331550888,6,2015
2015-07-01,16.9275,17.1,15.7175,15.845,-1.0824999999999978,-6.394919509673591,7,2015
2015-07-02,15.845,16.0775,15.1625,15.5575,-0.2875000000000014,-1.8144525086778218,7,2015
2015-07-03,15.5575,16.3875,14.785,16.305,0.7475000000000005,4.804756548288602,7,2015
2015-07-06,16.305,17.045,15.89,16.0175,-0.2875000000000014,-1.7632628028212305,7,2015
2015-07-07,16.0175,16.565,15.215,16.3075,0.2900000000000027,1.8105197440299925,7,2015
2015-07-08,16.3075,18.375,15.4425,17.79,1.4824999999999982,9.090909090909083,7,2015
2015-07-09,17.79,18.075,16.2875,17.4375,-0.35249999999999915,-1.9814502529510891,7,2015
2015-07-10,17.4375,17.6325,16.2375,17.07,-0.3674999999999997,-2.107526881720434,7,2015
2015-07-13,17.07,17.7175,15.5725,16.2725,-0.7974999999999994,-4.671939074399523,7,2015
2015-07-14,16.2725,16.615,14.695,16.01,-0.2624999999999993,-1.6131510216623068,7,2015
2015-07-15,16.01,16.03,14.185,15.5675,-0.4425000000000008,-2.7638975640224883,7,2015
2015-07-16,15.5675,15.5675,14.2975,14.7825,-0.7850000000000001,-5.042556608318616,7,2015
2015-07-17,14.7825,15.135,13.285,14.8025,0.019999999999999574,0.13529511246406223,7,2015
2015-07-20,14.8025,15.6175,12.7325,14.96,0.15750000000000064,1.0640094578618475,7,2015
2015-07-21,14.96,15.3075,13.0125,15.0975,0.1374999999999993,0.9191176470588092,7,2015
2015-07-22,15.0975,15.3525,13.5025,15.13,0.03250000000000064,0.21526742838218205,7,2015
2015-07-23,15.13,15.74,13.1,15.52,0.3899999999999988,2.577660277594185,7,2015
2015-07-24,15.52,15.93,12.07,15.4575,-0.0625,-0.40270618556701443,7,2015
2015-07-27,15.4575,17.0525,12.925,16.37,0.9125000000000014,5.903283195859621,7,2015
2015-07-28,16.37,16.57,15.5925,15.915,-0.45500000000000185,-2.779474648747715,7,2015
2015-07-29,15.915,16.34,14.13,15.8775,-0.037499999999999645,-0.23562676720074727,7,2015
2015-07-30,15.8775,15.8775,14.66,15.325,-0.5525000000000002,-3.479766965832154,7,2015
2015-07-31,15.325,15.58,14.5,14.57,-0.754999999999999,-4.92659053833605,7,2015
2015-08-03,14.57,15.645,14.28,15.39,0.8200000000000003,5.628002745367189,8,2015
2015-08-04,15.39,15.695,14.28,14.83,-0.5600000000000005,-3.6387264457439894,8,2015
2015-08-05,14.83,14.8825,13.6875,14.665,-0.16500000000000092,-1.1126095751854415,8,2015
2015-08-06,14.665,15.0075,12.89,14.73,0.06500000000000128,0.44323218547563936,8,2015
2015-08-07,14.73,15.065,13.17,14.91,0.17999999999999972,1.2219959266802416,8,2015
2015-08-10,14.91,15.6225,14.2425,15.465,0.5549999999999997,3.7223340040241526,8,2015
2015-08-11,15.465,16.0925,13.5525,15.8925,0.4275000000000002,2.7643064985451105,8,2015
2015-08-12,15.8925,17.7175,14.785,17.445,1.5525000000000002,9.768758848513448,8,2015
2015-08-13,17.445,17.445,16.245,17.0175,-0.427500000000002,-2.450558899398114,8,2015
2015-08-14,17.0175,17.0175,15.135,16.02,-0.9974999999999987,-5.861613045394442,8,2015
2015-08-17,16.02,17.2025,15.29,16.4625,0.442499999999999,2.762172284644193,8,2015
2015-08-18,16.4625,16.6625,15.1,16.36,-0.10249999999999915,-0.6226271829916419,8,2015
2015-08-19,16.36,16.9925,14.9475,16.68,0.3200000000000003,1.9559902200489088,8,2015
2015-08-20,16.68,17.205,15.465,16.975,0.2950000000000017,1.7685851318944845,8,2015
2015-08-21,16.975,18.73,15.19,17.115,0.13999999999999702,0.824742268041212,8,2015
2015-08-24,17.115,30.6525,17.115,28.13,11.015,64.35874963482327,8,2015
2015-08-25,28.13,35.57,26.0825,26.8475,-1.2824999999999989,-4.559189477426228,8,2015
2015-08-26,26.8475,29.05,23.53,25.515,-1.3324999999999996,-4.963218176738982,8,2015
2015-08-27,25.515,25.515,21.515,22.0425,-3.4725,-13.609641387419169,8,2015
2015-08-28,22.0425,23.6725,19.8025,23.33,1.2874999999999979,5.840988998525565,8,2015
2015-08-31,23.33,24.7375,22.6775,24.595,1.2650000000000006,5.42220317188169,8,2015
2015-09-01,24.595,30.4375,24.4425,28.7175,4.122500000000002,16.761536897743447,9,2015
2015-09-02,28.7175,28.7175,26.375,26.65,-2.0675000000000026,-7.199442848437377,9,2015
2015-09-03,26.65,26.65,23.7175,24.115,-2.535,-9.512195121951217,9,2015
2015-09-04,24.115,27.2525,23.415,26.4225,2.307500000000001,9.56873315363882,9,2015
2015-09-07,26.4225,26.825,24.5075,26.35,-0.07249999999999801,-0.2743873592581991,9,2015
2015-09-08,26.35,26.435,23.8375,24.5675,-1.7825000000000024,-6.764705882352951,9,2015
2015-09-09,24.5675,24.6575,21.3525,24.3,-0.2674999999999983,-1.0888368779892077,9,2015
2015-09-10,24.3,25.835,24.0175,24.745,0.4450000000000003,1.8312757201646157,9,2015
2015-09-11,24.745,25.26,23.26,24.975,0.23000000000000043,0.9294807031723584,9,2015
2015-09-14,24.975,25.265,23.455,24.32,-0.6550000000000011,-2.622622622622628,9,2015
2015-09-15,24.32,24.5575,22.695,23.7425,-0.5775000000000006,-2.37458881578948,9,2015
2015-09-16,23.7425,23.7425,21.6025,21.9975,-1.745000000000001,-7.349689375592295,9,2015
2015-09-18,21.9975,21.9975,17.8775,18.2925,-3.7049999999999983,-16.84282304807364,9,2015
2015-09-21,18.2925,18.92,16.9925,18.1775,-0.11500000000000199,-0.6286729533962143,9,2015
2015-09-22,18.1775,21.2475,17.2125,20.345,2.1675000000000004,11.924081969467748,9,2015
2015-09-23,20.345,22.19,19.77,20.6875,0.34250000000000114,1.6834603096584022,9,2015
2015-09-24,20.6875,21.5675,19.3825,20.8825,0.19500000000000028,0.9425981873111722,9,2015
2015-09-28,20.8825,22.2375,20.77,21.6675,0.7850000000000001,3.7591284568418537,9,2015
2015-09-29,21.6675,23.6325,20.4425,21.57,-0.09750000000000014,-0.4499826929733497,9,2015
2015-09-30,21.57,21.57,19.3725,19.625,-1.9450000000000003,-9.017153453871119,9,2015
2015-10-01,19.625,20.11,18.235,19.235,-0.39000000000000057,-1.9872611464968215,10,2015
2015-10-05,19.235,19.4575,18.0625,19.1275,-0.10749999999999815,-0.558877047049644,10,2015
2015-10-06,19.1275,19.9,17.385,19.305,0.17749999999999844,0.9279832701607482,10,2015
2015-10-07,19.305,19.7375,17.8975,19.3375,0.03249999999999886,0.16835016835017313,10,2015
2015-10-08,19.3375,19.93,17.3525,19.5625,0.22500000000000142,1.1635423400129463,10,2015
2015-10-09,19.5625,19.685,17.685,18.925,-0.6374999999999993,-3.258785942492004,10,2015
2015-10-12,18.925,19.985,17.185,19.1225,0.197499999999998,1.0435931307793744,10,2015
2015-10-13,19.1225,19.22,17.8475,18.015,-1.1074999999999982,-5.791606745979861,10,2015
2015-10-14,18.015,18.28,15.7575,17.72,-0.2950000000000017,-1.637524285317804,10,2015
2015-10-15,17.72,17.72,14.855,17.17,-0.5499999999999972,-3.1038374717832773,10,2015
2015-10-16,17.17,17.1825,14.03,16.275,-0.8950000000000031,-5.212580081537588,10,2015
2015-10-19,16.275,17.0725,15.3025,16.8775,0.6025000000000027,3.701996927803397,10,2015
2015-10-20,16.8775,17.175,14.525,16.995,0.11749999999999972,0.6961931565693913,10,2015
2015-10-21,16.995,17.425,13.6625,16.6225,-0.3725000000000023,-2.1918211238599716,10,2015
2015-10-23,16.6225,16.6225,14.65,16.1925,-0.4299999999999997,-2.586855166190405,10,2015
2015-10-26,16.1925,17.8225,15.005,17.23,1.0375000000000014,6.4072873243785855,10,2015
2015-10-27,17.23,17.295,15.995,16.535,-0.6950000000000003,-4.033662217063261,10,2015
2015-10-28,16.535,17.4775,15.555,17.04,0.504999999999999,3.054127608104018,10,2015
2015-10-29,17.04,17.9475,14.7175,17.5825,0.5425000000000004,3.183685446009399,10,2015
2015-10-30,17.5825,18.325,16.8825,17.88,0.29749999999999943,1.6920233186406897,10,2015
2015-11-02,17.88,20.13,17.3775,19.4775,1.5975000000000001,8.934563758389258,11,2015
2015-11-03,19.4775,19.9575,18.07,19.555,0.07750000000000057,0.3978950070594234,11,2015
2015-11-04,19.555,19.6325,17.95,19.355,-0.1999999999999993,-1.0227563283047747,11,2015
2015-11-05,19.355,19.7375,18.34,19.2925,-0.0625,-0.3229139757168653,11,2015
2015-11-06,19.2925,19.5875,16.615,19.4725,0.17999999999999972,0.9330050537773804,11,2015
2015-11-09,19.4725,19.4725,15.99,17.04,-2.432500000000001,-12.491975863397109,11,2015
2015-11-10,17.04,17.0625,15.2975,16.825,-0.21499999999999986,-1.2617370892018753,11,2015
2015-11-11,16.825,16.9475,14.5325,16.905,0.08000000000000185,0.47548291233285855,11,2015
2015-11-13,16.905,17.7225,15.795,17.6525,0.7474999999999987,4.421768707482987,11,2015
2015-11-16,17.6525,18.6075,15.2875,17.8775,0.22500000000000142,1.2746069961761863,11,2015
2015-11-17,17.8775,17.8775,15.6225,16.9725,-0.9050000000000011,-5.062229058872891,11,2015
2015-11-18,16.9725,17.75,14.9025,17.415,0.442499999999999,2.6071586389748047,11,2015
2015-11-19,17.415,17.415,14.42,15.84,-1.5749999999999993,-9.043927648578808,11,2015
2015-11-20,15.84,16.1375,13.83,15.8975,0.057500000000000995,0.3630050505050608,11,2015
2015-11-23,15.8975,17.555,15.775,17.075,1.1774999999999984,7.406824972479931,11,2015
2015-11-24,17.075,17.075,15.6525,16.245,-0.8299999999999983,-4.86090775988286,11,2015
2015-11-26,16.245,16.785,15.085,16.6875,0.442499999999999,2.723915050784842,11,2015
2015-11-27,16.6875,16.98,16.17,16.73,0.042500000000000426,0.2546816479400693,11,2015
2015-11-30,16.73,17.235,15.8525,16.43,-0.3000000000000007,-1.79318589360431,11,2015
2015-12-01,16.43,16.43,15.525,15.635,-0.7949999999999999,-4.8387096774193505,12,2015
2015-12-02,15.635,15.9825,14.725,15.4875,-0.14749999999999908,-0.943396226415083,12,2015
2015-12-03,15.4875,16.155,15.1175,16.055,0.567499999999999,3.6642453591606117,12,2015
2015-12-04,16.055,16.55,15.5625,16.085,0.030000000000001137,0.18685767673622955,12,2015
2015-12-07,16.085,16.3625,15.79,15.865,-0.22000000000000064,-1.3677339135840905,12,2015
2015-12-08,15.865,16.2425,15.47,15.9725,0.10749999999999993,0.6775921840529442,12,2015
2015-12-09,15.9725,16.9175,15.37,16.725,0.7525000000000013,4.711222413523242,12,2015
2015-12-10,16.725,16.725,15.4625,16.2925,-0.432500000000001,-2.5859491778774335,12,2015
